name;TCC;LCC
org.apache.commons.collections4.set.UnmodifiableNavigableSet;0.0;0.0
org.apache.commons.collections4.set.UnmodifiableSortedSet;0.0;0.0
org.apache.commons.collections4.set.PredicatedSortedSet;0.0;0.0
org.apache.commons.collections4.set.AbstractNavigableSetDecorator;0.0;0.0
org.apache.commons.collections4.set.ListOrderedSet;0.7252747252747253;0.7252747252747253
org.apache.commons.collections4.set.ListOrderedSet.OrderedSetIterator;0.5;0.5
org.apache.commons.collections4.set.AbstractSerializableSetDecorator;0.0;0.0
org.apache.commons.collections4.set.AbstractSortedSetDecorator;0.0;0.0
org.apache.commons.collections4.set.PredicatedNavigableSet;0.0;0.0
org.apache.commons.collections4.set.CompositeSet;0.4666666666666667;0.5714285714285714
org.apache.commons.collections4.set.CompositeSet.SetMutator;0.0;0.0
org.apache.commons.collections4.set.PredicatedSet;0.0;0.0
org.apache.commons.collections4.MultiMapUtils;0.01818181818181818;0.01818181818181818
org.apache.commons.collections4.comparators.BooleanComparator;0.5714285714285714;1.0
org.apache.commons.collections4.comparators.ComparatorChain;0.6363636363636364;1.0
org.apache.commons.collections4.comparators.FixedOrderComparator;0.5555555555555556;0.7777777777777778
org.apache.commons.collections4.comparators.FixedOrderComparator.UnknownObjectBehavior;0.0;0.0
org.apache.commons.collections4.comparators.NullComparator;1.0;1.0
org.apache.commons.collections4.comparators.TransformingComparator;1.0;1.0
org.apache.commons.collections4.comparators.ReverseComparator;1.0;1.0
org.apache.commons.collections4.comparators.ComparableComparator;0.0;0.0
org.apache.commons.collections4.Put;0.0;0.0
org.apache.commons.collections4.functors.InvokerTransformer;0.0;0.0
org.apache.commons.collections4.functors.NullPredicate;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.IdentityPredicate;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.ExceptionFactory;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.StringValueTransformer;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.ExceptionTransformer;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.TruePredicate;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.IfClosure;0.3;0.6
org.apache.commons.collections4.functors.SwitchTransformer;0.3;0.6
org.apache.commons.collections4.functors.ChainedTransformer;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.NOPTransformer;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.MapTransformer;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.AbstractQuantifierPredicate;0.0;0.0
org.apache.commons.collections4.functors.NullIsExceptionPredicate;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.ClosureTransformer;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.AllPredicate;0.0;0.0
org.apache.commons.collections4.functors.TransformerPredicate;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.PredicateTransformer;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.TransformedPredicate;0.3333333333333333;0.5
org.apache.commons.collections4.functors.TransformerClosure;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.ConstantTransformer;0.06666666666666667;0.06666666666666667
org.apache.commons.collections4.functors.CloneTransformer;0.0;0.0
org.apache.commons.collections4.functors.ExceptionClosure;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.AnyPredicate;0.0;0.0
org.apache.commons.collections4.functors.UniquePredicate;0.0;0.0
org.apache.commons.collections4.functors.OrPredicate;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.AndPredicate;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.SwitchClosure;0.3;0.6
org.apache.commons.collections4.functors.ForClosure;0.3333333333333333;0.5
org.apache.commons.collections4.functors.NullIsTruePredicate;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.OnePredicate;0.0;0.0
org.apache.commons.collections4.functors.DefaultEquator;0.16666666666666666;0.16666666666666666
org.apache.commons.collections4.functors.ComparatorPredicate;1.0;1.0
org.apache.commons.collections4.functors.ComparatorPredicate.Criterion;0.0;0.0
org.apache.commons.collections4.functors.ConstantFactory;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.PredicateDecorator;0.0;0.0
org.apache.commons.collections4.functors.FalsePredicate;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.ExceptionPredicate;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.NullIsFalsePredicate;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.AbstractPredicate;0.0;0.0
